City,Year,Fuel Type,Transmission,Price_PKR,Mileage_km,Engine_cc,Brand,Model,Variant,Car_Age,log_price
Islamabad,2001,Petrol,Manual,1395000.0,265000,1300.0,Toyota,Corolla,8th (E110) Generation XE,25,14.148405690083225
Karachi,2016,Petrol,Manual,2375000.0,68000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,10,14.680508416503422
Lahore,2025,Petrol,Automatic,5200000.0,966,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.46416937585933
Islamabad,2011,Petrol,Manual,2980000.0,198136,1300.0,Toyota,Corolla,GLi 1.3 VVTi,15,14.907434194052001
Lahore,2022,Petrol,Automatic,2750000.0,35000,1299.0,Proton,Saga,1.3L Ace A/T,4,14.827111833279051
Karachi,2017,Petrol,Automatic,4150000.0,33000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,9,15.238619133170708
Islamabad,2009,Petrol,Automatic,2350000.0,88000,1300.0,Toyota,Vitz,F 1.3,17,14.669926311652166
Islamabad,2014,Petrol,Manual,3045000.0,110000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,12,14.929011787533305
Islamabad,2013,Petrol,Manual,2995000.0,110000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,13,14.912455123421447
Lahore,2012,Petrol,Manual,2750000.0,162592,1300.0,Toyota,Corolla,GLi 1.3 VVTi,14,14.827111833279051
Islamabad,2015,Petrol,Manual,3100000.0,127174,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,11,14.946912992035967
Lahore,2006,Petrol,Manual,2300000.0,103011,1300.0,Honda,City,i-DSI,20,14.648420115681892
Karachi,2009,Petrol,Automatic,2350000.0,103000,1300.0,Toyota,Belta,X S Package 1.3,17,14.669926311652166
Karachi,2009,Petrol,Manual,1350000.0,92577,1300.0,Suzuki,Liana,RXi (CNG),17,14.115615891155079
Islamabad,2001,Petrol,Manual,690000.0,178000,1300.0,KIA,Classic,LX,25,13.444448325847754
Islamabad,2005,Petrol,Manual,1390000.0,185000,1300.0,Mitsubishi,Lancer,GL,21,14.144815024531075
Lahore,2014,Petrol,Manual,2750000.0,115000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,12,14.827111833279051
Karachi,1998,Petrol,Manual,900000.0,282000,1300.0,Suzuki,Baleno,GLi,28,13.710151153416941
Karachi,2013,Petrol,Automatic,2250000.0,79000,1300.0,Suzuki,Swift,DLX Automatic 1.3,13,14.626441218624949
Lahore,2019,Petrol,Automatic,4785000.0,41000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,7,15.380996791855585
Islamabad,2025,Petrol,Automatic,5150000.0,30,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.454507466814658
Lahore,2003,Petrol,Manual,2000000.0,102340,1300.0,Honda,City,EXi S,23,14.508658238524095
Lahore,2018,Petrol,Manual,2590000.0,110000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,8,14.767168819776032
Islamabad,2011,Petrol,Manual,2140000.0,132000,1300.0,Suzuki,Swift,DX 1.3,15,14.576316854287645
Islamabad,2006,Petrol,Manual,1425000.0,123400,1300.0,Suzuki,Liana,RXi,20,14.169683073439028
Islamabad,2015,Petrol,Automatic,2750000.0,44000,1300.0,Suzuki,Swift,DLX 1.3,11,14.827111833279051
Islamabad,1988,Petrol,Manual,975000.0,122000,1300.0,Nissan,Sunny,EX Saloon 1.3,38,13.790193775620484
Karachi,2007,Petrol,Automatic,1850000.0,45000,1300.0,Suzuki,Swift,XG 1.3,19,14.430696737594902
Karachi,2010,Petrol,Manual,2300000.0,282000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,16,14.648420115681892
Karachi,2011,Petrol,Manual,2320000.0,140000,1300.0,Honda,City,1.3 i-VTEC,15,14.657078174676883
Karachi,2018,Petrol,Manual,3599000.0,85300,1300.0,Toyota,Corolla,XLi VVTi,8,15.09616686491609
Lahore,2002,Petrol,Manual,1200000.0,282000,1300.0,Honda,City,EXi,24,13.997832948091215
Lahore,2014,Petrol,Automatic,3325000.0,100000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,12,15.016980532823926
Lahore,2020,Petrol,Automatic,3900000.0,88000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,6,15.176487367510099
Islamabad,2010,Petrol,Manual,2300000.0,282000,1300.0,Toyota,Corolla,XLi VVTi,16,14.648420115681892
Lahore,2015,Petrol,Automatic,2600000.0,98160,1300.0,Suzuki,Swift,DLX Automatic 1.3,11,14.77102238760702
Lahore,2010,Petrol,Manual,2190000.0,200000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,16,14.599412558413583
Lahore,2014,Petrol,Manual,2975000.0,155464,1300.0,Honda,City,1.3 i-VTEC,12,14.905754933096265
Karachi,1999,Petrol,Manual,600000.0,150000,1300.0,Honda,City,EXi,27,13.304686600863562
Islamabad,2004,Petrol,Manual,1250000.0,234972,1300.0,Suzuki,Baleno,JXR,22,14.038654909278163
Islamabad,2017,Petrol,Manual,4000000.0,75783,1300.0,Toyota,Corolla,GLi 1.3 VVTi,9,15.201805169084134
Lahore,2014,Petrol,Automatic,3100000.0,80156,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,12,14.946912992035967
Karachi,2018,Petrol,Automatic,3895000.0000000005,59000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,8,15.175204494026362
Karachi,2008,Petrol,Manual,1800000.0,282000,1300.0,Honda,City,i-DSI,18,14.403297778421795
Karachi,2018,Petrol,Automatic,4450000.0,60000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,8,15.308414878861498
Islamabad,2006,Petrol,Manual,2300000.0,125125,1300.0,Honda,City,i-DSI,20,14.648420115681892
Karachi,2009,Petrol,Automatic,2075000.0,65000,1300.0,Toyota,iQ,130G Go Leather Package,17,14.54547219357453
Lahore,2005,Petrol,Manual,1075000.0,240500,1300.0,Suzuki,Baleno,JXL,21,13.887832149776026
Karachi,2010,Hybrid,Automatic,2799000.0,159509,1300.0,Honda,Civic,Reborn MX (Hybrid),16,14.844773125767981
Lahore,2025,Petrol,Automatic,5040000.0,10,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.43291683846023
Lahore,2014,Petrol,Manual,2925000.0,120000,1300.0,Honda,City,1.3 i-VTEC,12,14.888805380528378
Islamabad,2004,Petrol,Automatic,1920000.0,172000,1300.0,Honda,City,i-DSI Vario,22,14.467836264837162
Lahore,2025,Petrol,Automatic,5050000.0,30,1300.0,Toyota,Yaris,Sedan AERO CVT 1.3,1,15.434898999271326
Lahore,2004,Petrol,Manual,1575000.0,232000,1300.0,Honda,City,i-DSI,22,14.269766465162304
Karachi,2017,Petrol,Automatic,3665000.0,87000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,9,15.114339166154148
Islamabad,2014,Petrol,Manual,3100000.0,150000,1300.0,Toyota,Corolla,XLi VVTi,12,14.946912992035967
Islamabad,2012,Petrol,Manual,2300000.0,116000,1300.0,Suzuki,Swift,DLX 1.3,14,14.648420115681892
Karachi,2019,Petrol,Automatic,4100000.0,110000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,7,15.226497775576945
Islamabad,2019,Petrol,Automatic,3795000.0000000005,66000,1300.0,Toyota,Corolla,XLi Automatic,7,15.149195232316444
Islamabad,2011,Petrol,Manual,1800000.0,210000,1300.0,Suzuki,Swift,DLX 1.3,15,14.403297778421795
Islamabad,2012,Petrol,Manual,2895000.0,166000,1300.0,Toyota,Corolla,XLi VVTi Limited Edition,14,14.878496014412317
Lahore,2003,Petrol,Manual,1050000.0,55487,1300.0,Honda,City,EXi,23,13.864301674514206
Karachi,2016,Petrol,Automatic,2385000.0,47000,1300.0,Suzuki,Swift,DLX Automatic 1.3,10,14.684710101591703
Lahore,2013,Hybrid,Automatic,3085000.0,130000,1300.0,Honda,Fit,1.3 Hybrid 10th Anniversary,13,14.942062539470681
Lahore,2012,Petrol,Manual,2375000.0,245235,1300.0,Toyota,Corolla,XLi VVTi,14,14.680508416503422
Islamabad,1999,Petrol,Manual,1499000.0,161000,1300.0,Toyota,Corolla,8th (E110) Generation XE,27,14.22030944419592
Lahore,2016,Petrol,Manual,3150000.0,85000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,10,14.962913328262083
Lahore,2018,Petrol,Manual,4190000.0,82000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,8,15.248211530561777
Lahore,2005,Petrol,Automatic,2140000.0,142492,1300.0,Honda,City,i-DSI Vario,21,14.576316854287645
Islamabad,2011,Petrol,Manual,2900000.0,122000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,15,14.88022163978423
Islamabad,2008,Petrol,Manual,2000000.0,100000,1300.0,Toyota,Corolla,XLi,18,14.508658238524095
Lahore,2019,Petrol,Manual,4250000.0,125000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,7,15.26242977619469
Karachi,2014,Petrol,Automatic,3340000.0,122564,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,12,15.021481664354036
Karachi,2015,Petrol,Manual,2475000.0,98000,1300.0,Honda,City,1.3 i-VTEC,11,14.72175135802525
Karachi,2021,Petrol,Automatic,3990000.0,80000,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,5,15.199302039492581
Islamabad,2017,Petrol,Manual,2700000.0,88000,1300.0,Suzuki,Swift,DLX 1.3,9,14.80876270134486
Lahore,2003,Petrol,Automatic,1820000.0,168500,1300.0,Honda,City,i-DSI Vario,23,14.414347608503377
Islamabad,2007,Petrol,Manual,2300000.0,158000,1300.0,Toyota,Corolla,XLi,19,14.648420115681892
Lahore,2018,Petrol,Automatic,2700000.0,82432,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,8,14.80876270134486
Islamabad,2010,Petrol,Manual,2620000.0,135000,1300.0,Toyota,Corolla,XLi VVTi,16,14.778685257416596
Lahore,2017,Petrol,Manual,3150000.0,145000,1300.0,Honda,City,1.3 i-VTEC,9,14.962913328262083
Lahore,2025,Petrol,Automatic,5100000.0,35,1300.0,Toyota,Yaris,Sedan AERO CVT 1.3,1,15.444751293772967
Lahore,2019,Petrol,Automatic,3870000.0000000005,65000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,7,15.168765323403864
Karachi,2016,Petrol,Automatic,2375000.0,84000,1300.0,Suzuki,Swift,DLX Automatic 1.3,10,14.680508416503422
Lahore,2025,Petrol,Automatic,5090000.0,8,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.44278858499034
Lahore,2013,Petrol,Manual,1725000.0,89652,1300.0,Suzuki,Liana,RXi,13,14.360738188157574
Karachi,2006,Petrol,Manual,1150000.0,190000,1300.0,Suzuki,Liana,RXi,20,13.955273369904273
Islamabad,2012,Petrol,Manual,2895000.0,95000,1300.0,Honda,City,5th (GM2) Generation Aspire 1.3 i-VTEC,14,14.878496014412317
Karachi,2019,Petrol,Automatic,3995000.0000000005,91000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,7,15.200554387495371
Islamabad,2013,Petrol,Manual,3500000.0,83000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,13,15.068273812173887
Karachi,2020,Petrol,Automatic,4550000.0,100000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,6,15.330638010707329
Lahore,2007,Petrol,Manual,2000000.0,250000,1300.0,Honda,City,i-DSI,19,14.508658238524095
Karachi,2011,Petrol,Automatic,2400000.0,104000,1300.0,Honda,City,1.3 i-VTEC Prosmatec,15,14.690979711984754
Islamabad,2005,Petrol,Manual,1250000.0,10000,1300.0,Suzuki,Baleno,JXR,21,14.038654909278163
Lahore,2020,Petrol,Manual,3900000.0,65781,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,6,15.176487367510099
Islamabad,2012,Petrol,Manual,2100000.0,86286,1300.0,Suzuki,Liana,RXi (CNG),14,14.557448378884015
Islamabad,2013,Petrol,Manual,2750000.0,243871,1300.0,Toyota,Corolla,GLi 1.3 VVTi,13,14.827111833279051
Islamabad,2021,Petrol,Automatic,4100000.0,67267,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,5,15.226497775576945
Islamabad,2004,Petrol,Manual,1400000.0,200000,1300.0,Toyota,Corolla,XLi,22,14.151983508870947
Islamabad,2014,Petrol,Manual,3200000.0,230000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,12,14.978661680269907
Karachi,2008,Petrol,Automatic,2000000.0,160000,1300.0,Honda,City,i-DSI Vario,18,14.508658238524095
Lahore,2013,Petrol,Manual,2700000.0,192000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,13,14.80876270134486
Lahore,2005,Petrol,Manual,1425000.0,230000,1300.0,Suzuki,Baleno,JXL,21,14.169683073439028
Lahore,2019,Petrol,Manual,3995000.0000000005,98154,1300.0,Toyota,Corolla,XLi VVTi,7,15.200554387495371
Lahore,2021,Petrol,Automatic,4500000.0,27500,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,5,15.319588176962746
Lahore,2025,Petrol,Automatic,5030000.0,7700,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.43093074088306
Lahore,2016,Petrol,Manual,3150000.0,92000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,10,14.962913328262083
Karachi,2021,Petrol,Automatic,4400000.0,20000,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,5,15.29711532616119
Lahore,2018,Petrol,Manual,2590000.0,65000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,8,14.767168819776032
Karachi,2016,Petrol,Automatic,3600000.0,85000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,10,15.096444681204078
Islamabad,2015,Petrol,Manual,3070000.0,115000,1300.0,Honda,City,Aspire 1.3 i-VTEC,11,14.937188445296226
Lahore,2014,Petrol,Manual,2825000.0,100000,1300.0,Toyota,Corolla,XLi VVTi Limited Edition,12,14.854019276544916
Karachi,2018,Petrol,Manual,2350000.0,63000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,8,14.669926311652166
Lahore,2005,Petrol,Manual,875000.0,51214,1300.0,Suzuki,Baleno,JXR,21,13.681980308196241
Lahore,2004,Petrol,Manual,1375000.0,69000,1300.0,Suzuki,Baleno,JXR,22,14.13396501635527
Lahore,2005,Petrol,Automatic,1889999.9999999998,150000,1300.0,Honda,City,i-DSI Vario,21,14.452087916136215
Karachi,2019,Petrol,Automatic,3950000.0,73000,1300.0,Toyota,Vitz,F Safety Edition III,7,15.18922639004183
Lahore,2022,Petrol,Automatic,2800000.0,58000,1300.0,Proton,Saga,1.3L Ace A/T,4,14.845130332288226
Lahore,2018,Petrol,Manual,3450000.0,132000,1300.0,Honda,City,1.3 i-VTEC,8,15.053885078862573
Karachi,2021,Petrol,Manual,3595000.0000000005,60000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,5,15.095054827301363
Karachi,2017,Petrol,Automatic,3829999.9999999995,160000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,9,15.1583756222534
Lahore,2010,Petrol,Manual,2250000.0,115000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,16,14.626441218624949
Lahore,2016,Petrol,Manual,3190000.0,78000,1300.0,Honda,City,1.3 i-VTEC,10,14.975531788240602
Islamabad,2012,Petrol,Manual,2580000.0,145000,1300.0,Toyota,Corolla,XLi VVTi Limited Edition,14,14.763300344494624
Karachi,2025,Petrol,Automatic,4975000.0,25,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.419936129579835
Lahore,2006,Petrol,Automatic,1850000.0,135000,1300.0,Nissan,Sunny,EX Saloon Automatic 1.3,20,14.430696737594902
Islamabad,2016,Petrol,Manual,3575000.0,156000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,10,15.089476013830486
Islamabad,2004,Petrol,Automatic,2175000.0,140000,1300.0,Toyota,Vitz,RS 1.3,22,14.59253968227493
Karachi,2016,Petrol,Manual,2080000.0,68000,1300.0,Suzuki,Swift,DLX 1.3,10,14.547878932446617
Lahore,2003,Petrol,Automatic,2350000.0,92000,1300.0,Honda,City,EXi S Automatic,23,14.669926311652166
Islamabad,2019,Petrol,Automatic,3290000.0,48600,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,7,15.006398426692876
Lahore,2020,Petrol,Automatic,2700000.0,60000,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,6,14.80876270134486
Lahore,2005,Petrol,Manual,1325000.0,282000,1300.0,Mitsubishi,Lancer,GLX 1.3,21,14.096923772119156
Lahore,1993,Petrol,Manual,480000.0,100000,1300.0,Mitsubishi,Lancer,Evolution X,33,13.081543466215237
Karachi,2017,Petrol,Automatic,3775000.0,100000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,9,15.143911205565889
Karachi,2024,Petrol,Automatic,4790000.0,16000,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,2,15.382041178155344
Karachi,2016,Petrol,Manual,2750000.0,104000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,10,14.827111833279051
Islamabad,2016,Petrol,Manual,3900000.0,150000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,10,15.176487367510099
Karachi,2013,Petrol,Manual,2750000.0,86000,1300.0,Toyota,Corolla,XLi VVTi,13,14.827111833279051
Lahore,2004,Petrol,Manual,840000.0,50000,1300.0,Suzuki,Baleno,JXL,22,13.641158361294979
Islamabad,2005,Petrol,Manual,1639999.9999999998,119800,1300.0,Honda,City,i-DSI,21,14.310207409556293
Lahore,2004,Petrol,Manual,1600000.0,270000,1300.0,Honda,City,i-DSI,22,14.285514812209815
Karachi,2015,Petrol,Automatic,3750000.0,114000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,11,15.137266664613225
Karachi,2025,Petrol,Automatic,5250000.0,3000,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.473738825043979
Islamabad,2014,Petrol,Manual,2720000.0,282000,1300.0,Toyota,Corolla,XLi VVTi,12,14.81614280591917
Lahore,2025,Petrol,Automatic,5150000.0,50,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.454507466814658
Islamabad,1994,LPG,Manual,280000.0,160000,1300.0,Hyundai,Tucson,,32,12.54254845357358
Karachi,2009,Petrol,Manual,2180000.0,105000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,17,14.594835893480763
Lahore,2008,Petrol,Manual,2215000.0,125525,1300.0,Honda,City,i-DSI,18,14.61076341292854
Karachi,2017,Petrol,Manual,2200000.0,99000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,9,14.603968372873895
Islamabad,2007,Petrol,Automatic,2350000.0,210000,1300.0,Toyota,Passo,,19,14.669926311652166
Lahore,2006,Petrol,Manual,1635000.0000000002,270000,1300.0,Honda,City,i-DSI,20,14.3071539739341
Karachi,2021,Petrol,Manual,3350000.0,53000,1300.0,Toyota,Yaris,Sedan GLI MT 1.3,5,15.024471202308668
Karachi,2021,Petrol,Automatic,4090000.0,49000,1300.0,Honda,City,1.3 i-VTEC Prosmatec,5,15.224055772517731
Lahore,2017,Petrol,Automatic,3750000.0,80000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,9,15.137266664613225
Lahore,2015,Petrol,Automatic,3625000.0,63000,1300.0,Honda,City,5th (GM2) Generation Aspire Prosmatec 1.3 i-VTEC,11,15.103365122132944
Lahore,2009,Petrol,Manual,2495000.0,99000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,17,14.72979968796928
Lahore,2006,Petrol,Manual,3000000.0,51000,1300.0,Honda,City,i-DSI,20,14.914123179965662
Lahore,2006,Petrol,Manual,1295000.0,159000,1300.0,Suzuki,Liana,RXi,20,14.07402202531625
Karachi,2016,Petrol,Automatic,2300000.0,89000,1300.0,Suzuki,Swift,DLX Automatic 1.3,10,14.648420115681892
Lahore,2006,Petrol,Manual,1789999.9999999998,155000,1300.0,Honda,City,i-DSI,20,14.397726736475999
Lahore,2019,Petrol,Automatic,4495000.0,72000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,7,15.318476448357243
Islamabad,2021,Petrol,Manual,2500000.0,75238,1300.0,Proton,Saga,1.3L Standard M/T,5,14.731801689838349
Lahore,2016,Petrol,Manual,3025000.0,155678,1300.0,Honda,City,1.3 i-VTEC,10,14.922421980025536
Lahore,2012,Petrol,Manual,2590000.0,200000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,14,14.767168819776032
Lahore,1995,Petrol,Manual,625000.0,100000,1300.0,Suzuki,Margalla,GL,31,13.345508528717259
Lahore,2011,Petrol,Manual,2980000.0,118000,1300.0,Toyota,Corolla,XLi VVTi Ecotec,15,14.907434194052001
Karachi,2018,Petrol,Manual,2225000.0,69000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,8,14.615267923020578
Lahore,2017,Petrol,Manual,3600000.0,64000,1300.0,Honda,City,1.3 i-VTEC,9,15.096444681204078
Islamabad,2008,Petrol,Manual,2450000.0,151000,1300.0,Honda,City,i-DSI,18,14.711598990684092
Islamabad,2009,Petrol,Manual,2670000.0,270000,1300.0,Toyota,Corolla,,17,14.797589404908198
Karachi,2016,Petrol,Manual,4000000.0,103000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,10,15.201805169084134
Karachi,2010,Petrol,Manual,1330000.0,135000,1300.0,Suzuki,Liana,RXi,16,14.100690252077353
Lahore,2006,Petrol,Manual,1150000.0,190000,1300.0,Suzuki,Liana,LXi Sport,20,13.955273369904273
Lahore,2012,Petrol,Manual,2250000.0,116000,1300.0,Suzuki,Swift,DLX 1.3,14,14.626441218624949
Islamabad,2019,Petrol,Automatic,4500000.0,70000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,7,15.319588176962746
Islamabad,2000,Petrol,Manual,750000.0,123455,1300.0,Honda,City,EXi,26,13.527829818844937
Islamabad,2007,Petrol,Automatic,1850000.0,10000,1300.0,Daihatsu,Sirion,,19,14.430696737594902
Karachi,2019,Petrol,Automatic,4500000.0,72500,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,7,15.319588176962746
Lahore,1998,Petrol,Manual,819999.9999999999,1232,1300.0,Honda,City,EXi,28,13.617060838751888
Lahore,2016,Petrol,Manual,3075000.0,160000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,10,14.938815784425955
Islamabad,2001,Petrol,Manual,1180000.0,150000,1300.0,Honda,City,EXi S,25,13.981025843899115
Lahore,2011,Petrol,Manual,2750000.0,139000,1300.0,Honda,City,i-VTEC,15,14.827111833279051
Islamabad,2008,Petrol,Manual,2000000.0,282000,1300.0,Toyota,Corolla,XLi VVTi,18,14.508658238524095
Lahore,2006,Petrol,Manual,1455000.0,200000,1300.0,Mitsubishi,Lancer,GLX 1.3,20,14.190517145872716
Karachi,2014,Petrol,Manual,2800000.0,73500,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,12,14.845130332288226
Islamabad,2018,Petrol,Automatic,3695000.0000000005,133000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,8,15.122491383000398
Lahore,2007,Petrol,Manual,2000000.0,240,1300.0,Honda,City,i-DSI,19,14.508658238524095
Lahore,2002,Petrol,Manual,1300000.0,200000,1300.0,Honda,City,EXi,24,14.077875591662238
Islamabad,2015,Petrol,Manual,3579999.9999999995,110000,1300.0,Toyota,Corolla,XLi VVTi,11,15.090873637706453
Karachi,2020,Petrol,Manual,1655000.0,99000,1300.0,FAW,V2,VCT-i,6,14.319312171022725
Islamabad,2017,Petrol,Manual,2795000.0,44000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,9,14.843343022353025
Lahore,2023,Petrol,Automatic,4885000.0,85000,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,3,15.40168004816729
Islamabad,2020,Petrol,Automatic,2830000.0,79000,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,6,14.855787622976248
Lahore,2010,Petrol,Manual,2350000.0,235000,1300.0,Toyota,Corolla,XLi VVTi,16,14.669926311652166
Karachi,2018,Petrol,Manual,2450000.0,66000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,8,14.711598990684092
Lahore,2013,Petrol,Manual,2770000.0,82900,1300.0,Honda,City,1.3 i-VTEC,13,14.834358239174286
Lahore,2008,Petrol,Manual,1975000.0,115000,1300.0,Honda,City,i-DSI,18,14.496079462646344
Lahore,2017,Petrol,Manual,3579999.9999999995,189324,1300.0,Toyota,Corolla,XLi VVTi,9,15.090873637706453
Lahore,2013,Petrol,Manual,1975000.0,126000,1300.0,Suzuki,Swift,DLX 1.3,13,14.496079462646344
Karachi,2014,Hybrid,Automatic,3100000.0,120000,1300.0,Honda,Insight,G,12,14.946912992035967
Lahore,2003,Petrol,Manual,1044999.9999999999,150000,1300.0,Honda,City,,23,13.85952840031839
Islamabad,2015,Petrol,Manual,3200000.0,175000,1300.0,Honda,City,5th (GM2) Generation Aspire 1.3 i-VTEC,11,14.978661680269907
Lahore,2004,Petrol,Automatic,1650000.0,282000,1300.0,Honda,City,i-DSI Vario,22,14.316286451937186
Lahore,2020,Petrol,Automatic,4500000.0,54000,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,6,15.319588176962746
Karachi,2008,Petrol,Manual,1085000.0,108800,1300.0,Suzuki,Liana,RXi,18,13.897091466615258
Lahore,2006,Petrol,Manual,1125000.0,132745,1300.0,Suzuki,Liana,RXi,20,13.933294482509151
Lahore,1999,Petrol,Manual,1390000.0,282000,1300.0,Toyota,Corolla,8th (E110) Generation XE,27,14.144815024531075
Karachi,2025,Petrol,Automatic,5050000.0,50,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.434898999271326
Lahore,2013,Petrol,Manual,3250000.0,197000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,13,14.99416586199818
Karachi,2020,Petrol,Automatic,2850000.0,47087,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,6,14.862829903121964
Karachi,2006,Petrol,Manual,1280000.0,140000,1300.0,Suzuki,Liana,,20,14.062371417145494
Karachi,2009,Petrol,Automatic,2370000.0,106000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,17,14.678400935052153
Islamabad,2008,Petrol,Manual,1870000.0,200000,1300.0,Mitsubishi,Lancer,GLX 1.3,18,14.441449523589984
Karachi,2004,Petrol,Automatic,1700000.0,200000,1300.0,Honda,City,i-DSI Vario,22,14.346139397261565
Karachi,2020,Petrol,Manual,2125000.0,26000,1300.0,FAW,V2,,6,14.56928283092878
Karachi,2002,Petrol,Manual,1150000.0,188000,1300.0,Suzuki,Baleno,GLi,24,13.955273369904273
Karachi,2018,Petrol,Manual,4200000.0,70000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,8,15.250595321348806
Lahore,2012,Hybrid,Automatic,3100000.0,253820,1300.0,Honda,Fit,1.3 Hybrid 10th Anniversary,14,14.946912992035967
Lahore,2016,Petrol,Automatic,4600000.0,65000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,10,15.341567078850604
Karachi,2016,Petrol,Manual,3400000.0,37000,1300.0,Honda,City,5th (GM2) Generation Aspire 1.3 i-VTEC,10,15.039286283703994
Islamabad,2020,Petrol,Automatic,4250000.0,42000,1300.0,Honda,City,1.3 i-VTEC Prosmatec,6,15.26242977619469
Karachi,2014,Petrol,Automatic,3000000.0,75000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,12,14.914123179965662
